,Entity,Continent,Year,GDP per capita ($),Child mortality rate (under 5 years - %),Population,HDI,Life expectancy (years),Tertiary education (%),Internet users (%),Tax revenue of total GDP (%),y
811,India,Asia,1999,2707.740478515625,9.54e-09,1038058154.0,0.488,62.093,8.55394633611043,0.273224277,13.525132,0.07714149467944606
812,India,Asia,2000,2753.08544921875,9.1799999999999e-09,1056575548.0,0.493,62.505,9.54743957519531,0.52753245,13.982327,0.07184917640536986
813,India,Asia,2001,2837.85546875,8.819999999999999e-09,1075000094.0,0.498,62.907,9.73581027984619,0.660146377,13.347567,0.07037072488353761
814,India,Asia,2002,2870.923583984375,8.4599999999999e-09,1093317187.0,0.504,63.304,10.2214498519897,1.537875582,13.88433,0.06781908589062427
815,India,Asia,2003,3035.922607421875,8.120000000000001e-09,1111523146.0,0.517,63.699,10.6738395690918,1.686489971,14.620432,0.06535464554949824
816,India,Asia,2004,3212.510986328125,7.78e-09,1129623466.0,0.526,64.095,10.9842796325684,1.976136492,15.670546,0.08363075880245788
817,India,Asia,2005,3396.648681640625,7.45e-09,1147609924.0,0.535,64.5,10.7301597595215,2.388075,16.372125,0.07530547113375419
818,India,Asia,2006,3629.4111328125,7.119999999999999e-09,1165486291.0,0.545,64.918,11.5405597686768,2.805499865,17.655365,0.08225900689122796
819,India,Asia,2007,3870.698974609375,6.79e-09,1183209471.0,0.556,65.35,13.1887702941895,3.95,18.479394,0.08284838594656593
820,India,Asia,2008,4030.654296875,6.47e-09,1200669762.0,0.564,65.794,15.1170997619629,4.38,17.225429,0.07528365272968636
821,India,Asia,2009,4270.7080078125,6.14e-09,1217726217.0,0.57,66.244,16.1029891967773,5.12,15.953367,0.06803820365636004
822,India,Asia,2010,4525.74560546875,5.819999999999999e-09,1234281163.0,0.581,66.693,17.9114894866943,7.5,16.895436,0.07095123598744076
823,India,Asia,2011,4768.0,5.51e-09,1250287939.0,0.591,67.13,22.861370086669897,10.07,17.419282,0.08256944749099523
824,India,Asia,2012,4932.0,5.1999999999999994e-09,1265780243.0,0.6,67.545,24.3653297424316,12.58006091,17.101083,0.07521582517751087
825,India,Asia,2013,5172.0,4.910000000000001e-09,1280842119.0,0.607,67.931,23.8901100158691,15.1,17.455372,0.08003468819087935
826,India,Asia,2014,5458.0,4.62e-09,1295600768.0,0.618,68.286,25.5354499816895,21.0,16.343401,0.07981104024383551
827,India,Asia,2015,5794.0,4.35e-09,1310152392.0,0.627,68.607,26.8748798370361,17.0,16.823866,0.07696976423917289
828,India,Asia,2016,6125.0,4.09e-09,1324517250.0,0.636,68.897,26.8748798370361,22.0,17.365958,0.07646295668397016
829,India,Asia,2017,6449.11328125,3.85e-09,1338676779.0,0.64,69.165,26.8748798370361,32.0,17.551967,0.08046568126375146
830,India,Asia,2018,6806.49853515625,3.63e-09,1352642283.0,0.64,69.416,26.8748798370361,32.0,17.033403,0.0839411751826244
831,India,Asia,2019,6806.49853515625,3.43e-09,1366417756.0,0.64,69.656,26.8748798370361,32.0,17.033403,0.09361889022840042
832,Indonesia,Asia,1985,3143.0,1.0240000000000001e-08,164982452.0,0.512,60.287,6.1451301574707005,0.0,14.802206,0.0189396403663995
833,Indonesia,Asia,1986,3269.0,9.88e-09,168374287.0,0.5152,60.7,6.396160125732419,0.0,14.1754175,0.027506934466252887
834,Indonesia,Asia,1987,3370.0,9.5199999999999e-09,171702756.0,0.5184,61.107,7.58980989456177,0.0,13.548629,0.026765514211440414
835,Indonesia,Asia,1988,3500.0,9.150000000000001e-09,174975953.0,0.5216000000000001,61.512,6.863800048828129,0.0,12.9218405,0.027855414395955354
836,Indonesia,Asia,1989,3747.0,8.77e-09,178209147.0,0.5248,61.915,7.930920124053959,0.0,12.295052,0.031412438153563364
837,Indonesia,Asia,1990,4007.0,8.399999999999999e-09,181413398.0,0.528,62.32,8.37553977966309,0.0,14.691441,0.03460055331704046
838,Indonesia,Asia,1991,4310.77783203125,8.02e-09,184591897.0,0.533,62.727,8.61318016052246,0.0,12.970628,0.03541815381722222
839,Indonesia,Asia,1992,4536.40966796875,7.649999999999999e-09,187739786.0,0.539,63.131,9.428839683532711,0.0,13.297165,0.04092906381642679
840,Indonesia,Asia,1993,4837.13134765625,7.2899999999999994e-09,190851184.0,0.545,63.529,9.39332008361816,0.0,12.3398,0.03603587516458574
841,Indonesia,Asia,1994,5140.02490234375,6.949999999999999e-09,193917458.0,0.555,63.919,10.5343198776245,0.001059744,12.554556,0.032370303810883336
842,Indonesia,Asia,1995,5494.90380859375,6.62e-09,196934257.0,0.564,64.291,11.332280158996598,0.026109477,11.788864,0.0332980841871851
843,Indonesia,Asia,1996,5851.29541015625,6.31e-09,199901231.0,0.577,64.637,11.5418100357056,0.056623989,12.040312,0.033184189068423235
844,Indonesia,Asia,1997,6055.8486328125,6.01e-09,202826444.0,0.59,64.954,13.3834400177002,0.194910264,13.382216,0.0235166947393239
845,Indonesia,Asia,1998,5203.57958984375,5.73e-09,205724597.0,0.59,65.244,13.3593101501465,0.255306646,12.443895,0.03802149905889012
846,Indonesia,Asia,1999,5186.71337890625,5.47e-09,208615171.0,0.598,65.513,14.7492904663086,0.444415936,12.891471,0.03654995645026743
847,Indonesia,Asia,2000,5384.38671875,5.22e-09,211513822.0,0.606,65.772,14.8796796798706,0.925563864,12.056909,0.0350978061425424
848,Indonesia,Asia,2001,5526.1474609375,4.9899999999999995e-09,214427419.0,0.612,66.037,14.1872100830078,2.018613859,14.953501,0.03873997660321174
849,Indonesia,Asia,2002,5720.28173828125,4.76e-09,217357790.0,0.618,66.321,14.8110704421997,2.134135733,13.726997,0.03456464247874727
850,Indonesia,Asia,2003,5938.8779296875,4.55e-09,220309473.0,0.624,66.631,16.0280799865723,2.38701978,13.545742,0.030498575751523444
851,Indonesia,Asia,2004,6180.91015625,4.96e-09,223285666.0,0.629,66.969,16.6184101104736,2.600285876,14.655639,0.03226591370842599
852,Indonesia,Asia,2005,6482.01220703125,4.17e-09,226289468.0,0.632,67.334,17.2568092346191,3.602024763,14.952308,0.03333305904317253
853,Indonesia,Asia,2006,6782.62451171875,4e-09,229318262.0,0.641,67.717,17.3129291534424,4.764813134,11.261524,0.030627889743892644
854,Indonesia,Asia,2007,7157.31298828125,3.83e-09,232374239.0,0.642,68.105,17.8167705535889,5.786274729,11.426275,0.031952334971452646
855,Indonesia,Asia,2008,7633.166015625,3.68e-09,235469755.0,0.646,68.485,20.7002792358398,7.917479385,12.164713,0.03436797524297151
856,Indonesia,Asia,2009,7935.84423828125,3.5299999999999e-09,238620554.0,0.656,68.853,23.0573291778564,6.92,10.312117,0.03484726417717612
857,Indonesia,Asia,2010,8386.43359375,3.3899999999999997e-09,241834226.0,0.661,69.205,24.199670791626,10.92,10.533013,0.04107239314843005
858,Indonesia,Asia,2011,8849.0,3.26e-09,245115988.0,0.669,69.542,26.504209518432603,12.28,11.159737,0.03186231168653642
859,Indonesia,Asia,2012,9285.0,3.13e-09,248451714.0,0.675,69.866,30.656330108642603,14.52,11.386184,0.03176530497604056
860,Indonesia,Asia,2013,9703.0,3.0099999999999e-09,251805314.0,0.681,70.179,31.2855606079102,14.94,11.282054,0.03711331924523777
861,Indonesia,Asia,2014,10090.0,2.89e-09,255128076.0,0.683,70.481,31.1021003723145,17.14,10.851769,0.04205681319928689
862,Indonesia,Asia,2015,10484.0,2.78e-09,258383257.0,0.686,70.768,24.254940032959,22.0627426,10.757975,0.03558231678127332
863,Indonesia,Asia,2016,10911.0,2.67e-09,261556386.0,0.691,71.035,24.254940032959,25.4473537,10.361459,0.051638711083196
864,Indonesia,Asia,2017,11364.5537109375,2.5699999999999996e-09,264650968.0,0.694,71.282,24.254940032959,32.33580625,9.889752,0.0499298033870073
865,Indonesia,Asia,2018,11851.7373046875,2.48e-09,267670549.0,0.694,71.509,24.254940032959,39.90463864,10.250185,0.05041387410909234
866,Indonesia,Asia,2019,11851.7373046875,2.3900000000000002e-09,270625567.0,0.694,71.716,24.254940032959,47.69064898,9.758387,0.057040445319816356
867,Iran,Asia,2010,17751.330078125,1.97e-09,73762519.0,0.755,73.905,42.60557174682621,15.9,6.93857,0.011274827538311959
868,Iran,Asia,2011,18024.0,1.88e-09,74634959.0,0.766,74.352,48.520580291748,19.0,6.93857,0.011291457003385184
869,Iran,Asia,2012,16745.0,1.8e-09,75539881.0,0.781,74.776,54.899059295654205,22.73,6.93857,0.014279764239808989
870,Iran,Asia,2013,16248.0,1.73e-09,76481963.0,0.784,75.162,57.8460884094238,29.95,6.93857,0.018452487452316032
871,Iran,Asia,2014,16493.0,1.6699999999999001e-09,77465769.0,0.788,75.502,65.95755004882811,39.35,6.93857,0.01727176769296865
872,Iran,Asia,2015,16253.0,1.61e-09,78492208.0,0.789,75.796,71.8811416625977,45.33497615,6.93857,0.015594556662212149
873,Iran,Asia,2016,16783.0,1.55e-09,79563991.0,0.796,76.047,71.8811416625977,53.22677167,7.71485,0.019306480749736135
874,Iran,Asia,2017,17686.8046875,1.49e-09,80673888.0,0.798,76.271,71.8811416625977,64.04397362,7.71485,0.02051484287158189
875,Iran,Asia,2018,17011.3046875,1.44e-09,81800204.0,0.798,76.479,71.8811416625977,70.00455222,7.71485,0.014972965908046434
876,Iran,Asia,2019,17011.3046875,1.39e-09,82913893.0,0.798,76.677,71.8811416625977,70.00455222,7.71485,0.027033435956039638
877,Iraq,Asia,1999,3157.112548828125,4.49e-09,22802061.0,0.603,69.108,11.652119636535598,0.0666666666666666,0.300552,0.04193681055877251
878,Iraq,Asia,2000,3649.492919921875,4.4000000000000005e-09,23497589.0,0.607,69.082,12.089909553527802,0.0833333333333333,0.300552,0.029642035659552844
879,Iraq,Asia,2001,4147.6484375,4.309999999999999e-09,24208178.0,0.614,68.983,12.437969684600802,0.1,0.300552,0.030300808323666144
880,Iraq,Asia,2002,4631.65234375,4.22e-09,24931922.0,0.616,68.827,12.7860298156738,0.5,0.300552,0.03925687180582283
881,Iraq,Asia,2003,3782.45263671875,4.139999999999999e-09,25644503.0,0.603,68.636,14.3582797050476,0.6,0.300552,0.043963668710837546
882,Iraq,Asia,2004,6061.5546875,4.05e-09,26313838.0,0.628,68.437,15.9305295944214,0.9,0.300552,0.04947455600475879
883,Iraq,Asia,2005,6441.41015625,3.96e-09,26922279.0,0.631,68.266,16.0573692321777,0.9,0.673162,0.04363655380870951
884,Iraq,Asia,2006,7117.61328125,3.87e-09,27448124.0,0.636,68.157,16.0573692321777,0.952344244,0.612002,0.04329833167107733
885,Iraq,Asia,2007,7587.60546875,3.78e-09,27911242.0,0.638,68.13,16.0573692321777,0.93,0.986938,0.03714934675806839
886,Iraq,Asia,2008,8587.2646484375,3.68e-09,28385739.0,0.643,68.19,16.0573692321777,1.0,0.827888,0.022872207818527536
887,Iraq,Asia,2009,9268.708984375,3.57e-09,28973157.0,0.646,68.34,16.0573692321777,1.06,1.377809,0.019640157550436202
888,Iraq,Asia,2010,10274.330078125,3.46e-09,29741977.0,0.649,68.567,16.0573692321777,2.5,1.377809,0.023402090791271847
889,Ireland,Europe,1985,14834.0,1.07e-09,3510978.0,0.742,73.705,21.371789932251,0.0,34.100628,0.023403296930897405
890,Ireland,Europe,1986,14768.0,1.04e-09,3516423.0,0.7462,73.921,22.6346607208252,0.0,34.708304,0.0237766676203175
891,Ireland,Europe,1987,15458.0,1.02e-09,3515827.0,0.7504,74.139,24.247009277343803,0.0,34.91339,0.01755151269649249
892,Ireland,Europe,1988,16313.0,9.9e-10,3512179.0,0.7546,74.363,25.6398601531982,0.0,36.696959,0.022425580209738023
893,Ireland,Europe,1989,17343.0,9.599999999999e-10,3509508.0,0.7588,74.589,26.83999061584469,0.0,33.651387,0.017408003142776355
894,Ireland,Europe,1990,18838.0,9.2e-10,3510881.0,0.763,74.809,27.4175300598145,0.0,33.290311,0.016560872296854524
895,Ireland,Europe,1991,19253.943359375,8.7e-10,3517704.0,0.767,75.013,27.9303398132324,0.056796044,33.781327,0.01711075276925202
896,Ireland,Europe,1992,20032.71875,8.1e-10,3529847.0,0.773,75.194,30.3581104278564,0.169686377,34.047447,0.01872540207815124
897,Ireland,Europe,1993,20627.078125,7.699999999999999e-10,3546929.0,0.781,75.354,31.9017906188965,0.281141005,34.142752,0.01738923542959789
898,Ireland,Europe,1994,22004.814453125,7.4e-10,3567918.0,0.789,75.499,34.150909423828104,0.558377222,35.260395,0.020138805710461793
899,Ireland,Europe,1995,24266.142578125,7.3e-10,3592180.0,0.795,75.642,34.927200317382805,1.108386328,31.792184,0.015332066120930726
900,Ireland,Europe,1996,26562.908203125,7.3e-10,3619633.0,0.801,75.803,36.6247406005859,2.199301832,32.332264,0.015174536833471156
901,Ireland,Europe,1997,29455.919921875,7.3e-10,3651096.0,0.809,75.997,38.458309173584,4.08825507,31.422012,0.015416418319827782
902,Ireland,Europe,1998,31908.6484375,7.3e-10,3687821.0,0.84,76.235,41.2506904602051,8.096010043,30.757429,0.020729814784058293
903,Ireland,Europe,1999,35377.1640625,7.3e-10,3731472.0,0.849,76.52,43.624851226806605,10.93380859,30.829957,0.018824870403748716
904,Ireland,Europe,2000,38806.5,7.099999999998999e-10,3783095.0,0.857,76.852,46.2357597351074,17.85046724,32.046845,0.019082598230278844
905,Ireland,Europe,2001,40966.33203125,6.9e-10,3842253.0,0.863,77.227,47.658821105957,23.13881219,29.88814,0.015500103416666465
906,Ireland,Europe,2002,43012.81640625,6.499999999999999e-10,3907995.0,0.871,77.627,49.8715705871582,25.85,29.124201,0.020850550996789747
907,Ireland,Europe,2003,44372.7578125,6e-10,3980077.0,0.88,78.035,51.2936592102051,34.31,29.847871,0.017524916913626707
908,Ireland,Europe,2004,47028.86328125,5.599999999999999e-10,4058131.0,0.89,78.439,53.7191009521484,36.99,30.860724,0.02105405166956705
909,Ireland,Europe,2005,49223.3828125,5.2e-10,4141218.0,0.896,78.822,54.243568420410206,41.61,31.353157,0.02693711745757989
910,Ireland,Europe,2006,51296.1953125,4.9e-10,4230619.0,0.902,79.168,55.620700836181605,54.82,32.722227,0.03464000007088488
911,Ireland,Europe,2007,52322.23046875,4.599999999999e-10,4324649.0,0.908,79.475,57.8361015319824,61.15832455,32.13368,0.03771302412312985
912,Ireland,Europe,2008,49583.140625,4.4000000000000003e-10,4415871.0,0.908,79.743,55.3125686645508,65.34,30.460201,0.04832515685614083
913,Ireland,Europe,2009,47375.734375,4.3e-10,4494572.0,0.906,79.975,57.8302993774414,67.38,28.837099,0.06027433997432074
914,Ireland,Europe,2010,48623.80859375,4.199999999999e-10,4554330.0,0.909,80.182,63.0544204711914,69.85,28.268,0.05451799655075653
915,Ireland,Europe,2011,48980.0,4.1e-10,4591115.0,0.895,80.382,65.7828369140625,74.88997297,29.151462,0.0832393441064874
916,Ireland,Europe,2012,48333.0,4e-10,4608199.0,0.902,80.593,67.6353073120117,76.91999254,29.461814,0.08128586542300491
917,Ireland,Europe,2013,48743.0,3.9e-10,4615426.0,0.911,80.823,73.1684799194335,78.2477,29.887235,0.08832985479859404
918,Ireland,Europe,2014,52651.0,3.8000000000000003e-10,4626852.0,0.921,81.076,77.62693786621091,83.49172234,29.983959,0.10009380665514668
919,Ireland,Europe,2015,54278.0,3.7e-10,4652420.0,0.929,81.344,83.7777862548828,83.49479167,24.0216,0.11521812629808031
920,Ireland,Europe,2016,56597.0,3.599999999999e-10,4695790.0,0.934,81.615,83.7777862548828,83.804399365,24.517455,0.10500714171566981
921,Ireland,Europe,2017,60544.27734375,3.5e-10,4753281.0,0.938,81.872,83.7777862548828,84.11400706,23.377769,0.12287532286902232
922,Ireland,Europe,2018,64684.30078125,3.4e-10,4818694.0,0.938,82.103,83.7777862548828,84.52230206,23.132986,0.13731077555667584
923,Ireland,Europe,2019,64684.30078125,3.3e-10,4882498.0,0.938,82.305,83.7777862548828,84.52230206,22.690615,0.15833761592482642
924,Israel,Asia,1985,18605.0,1.44e-09,4035062.0,0.768,75.267,34.8458366394043,0.110773866,29.418855,5.5898955473011114e-05
925,Israel,Asia,1986,19160.0,1.3699999999999998e-09,4100542.0,0.7728,75.532,34.9891014099121,0.110773866,29.418855,0.00015946488840105753
926,Israel,Asia,1987,20196.0,1.2999999999999999e-09,4167130.0,0.7776000000000001,75.798,35.3510284423828,0.110773866,29.418855,0.00024004794044736857
927,Israel,Asia,1988,20256.0,1.25e-09,4241786.0,0.7824,76.063,33.873401641845696,0.110773866,29.418855,0.00022426736587585568
928,Israel,Asia,1989,20091.0,1.21e-09,4333578.0,0.7872,76.325,33.4622993469238,0.110773866,29.418855,6.494280608983181e-05
929,Israel,Asia,1990,20829.0,1.16e-09,4448348.0,0.792,76.582,33.600070953369105,0.110773866,29.418855,6.262264786007914e-05
930,Israel,Asia,1991,20912.94140625,1.11e-09,4589305.0,0.8,76.831,35.170909881591705,0.2146241,30.5584095,0.00012075232020164042
931,Israel,Asia,1992,21531.595703125,1.0499999999999999e-09,4752826.0,0.807,77.072,36.75202941894525,0.310579197,31.697964,0.0005355690494617878
932,Israel,Asia,1993,21484.978515625,9.9e-10,4929413.0,0.812,77.305,38.33314895629879,0.398833333,32.05649,0.00045330384120164036
933,Israel,Asia,1994,22128.8046875,9.2e-10,5105571.0,0.818,77.533,39.0962448120117,0.57696646,32.393892,0.0003663278275749891
934,Israel,Asia,1995,23378.16015625,8.6e-10,5271368.0,0.823,77.758,39.8593406677246,0.93042297,36.61075,0.0003568173828731502
935,Israel,Asia,1996,23979.99609375,8.2e-10,5424241.0,0.828,77.981,42.038139343261705,2.1683676,36.022654,0.00032541594649866364
936,Israel,Asia,1997,24226.73046875,7.8e-10,5566551.0,0.835,78.206,44.43765449523921,4.399405482,36.619535,0.0003454261179359805
937,Israel,Asia,1998,24506.16015625,7.5e-10,5699279.0,0.843,78.435,46.83716964721671,10.30706995,35.511355,0.0003231646403302204
938,Israel,Asia,1999,24644.205078125,7.2e-10,5824944.0,0.85,78.671,48.4475784301758,13.43612191,35.313607,0.0004103440814782671
939,Israel,Asia,2000,26058.83984375,6.9e-10,5945949.0,0.853,78.916,49.471530914306605,20.87379,35.937623,0.00036845308830448176
940,Israel,Asia,2001,25427.3203125,6.6e-10,6060679.0,0.857,79.173,51.785888671875,17.37862386,35.872105,0.00023740565847736996
941,Israel,Asia,2002,24823.552734375,6.400000000000001e-10,6169311.0,0.865,79.44,56.7978515625,17.76459906,35.099032,0.00037157890124730277
942,Israel,Asia,2003,24545.244140625,6.1e-10,6278374.0,0.865,79.714,56.766029357910206,19.59339366,34.328312,0.00048266415923080004
943,Israel,Asia,2004,25210.87890625,5.8e-10,6396511.0,0.868,79.992,56.489841461181605,22.77048553,34.407093,0.0004297605412280054
944,Israel,Asia,2005,25686.40625,5.599999999999999e-10,6529470.0,0.872,80.269,58.0799789428711,25.19404242,34.737407,0.00041359738073870866
945,Israel,Asia,2006,26571.255859375,5.3e-10,6680641.0,0.872,80.538,57.6743392944336,27.88107446,35.273492,0.0002637880485974491
946,Israel,Asia,2007,27624.8828125,5.1e-10,6847148.0,0.881,80.794,60.53205871582029,48.12806219,35.130951,0.000238531081022603
947,Israel,Asia,2008,27857.619140625,4.9e-10,7020832.0,0.88,81.035,59.7586517333984,59.39,32.900347,0.00031110675153631263
948,Israel,Asia,2009,27644.697265625,4.7e-10,7190037.0,0.882,81.258,62.457649230957,63.12,30.77914,0.0009989744492850182
949,Israel,Asia,2010,28575.53125,4.599999999999e-10,7346446.0,0.887,81.463,64.152099609375,67.5,31.63281,0.0016084004053309772
950,Israel,Asia,2011,29370.0,4.4000000000000003e-10,7487095.0,0.892,81.653,65.846549987793,68.87387799,31.902715,0.002765142981750051
951,Israel,Asia,2012,29517.0,4.3e-10,7614946.0,0.893,81.833,67.7953262329102,70.8,30.941587,0.004232175703125614
952,Israel,Asia,2013,30257.0,4.1e-10,7734834.0,0.895,82.006,66.2765426635742,70.25031195,31.653782,0.005344081234017305
953,Israel,Asia,2014,30686.0,4e-10,7854216.0,0.899,82.175,66.181037902832,75.01775316,31.812961,0.009053031970457072
954,Israel,Asia,2015,30954.0,3.9e-10,7978496.0,0.901,82.34,64.7467803955078,77.35208966,32.023185,0.011748721558021303
955,Israel,Asia,2016,31701.0,3.8000000000000003e-10,8108984.0,0.902,82.503,64.7467803955078,79.65312418,31.9267,0.01579723558913813
956,Israel,Asia,2017,32339.091796875,3.8000000000000003e-10,8243849.0,0.903,82.663,64.7467803955078,81.58118359,33.271451,0.015106664549834857
957,Israel,Asia,2018,32954.76953125,3.7e-10,8381507.0,0.903,82.819,64.7467803955078,83.73315696,31.631901,0.016573956793198893
958,Israel,Asia,2019,32954.76953125,3.7e-10,8519373.0,0.903,82.972,64.7467803955078,86.78787762,31.118041,0.026056490120331403
