,Entity,Year,Fossil Fuels (TWh),Wind (TWh – sub method),Low-carbon energy (TWh – sub method),Renewables (TWh – sub method),Nuclear (TWh – sub method),Coal Consumption - TWh,Gas Consumption - TWh,Primary energy consumption (TWh),Hydro (TWh – sub method),Solar (TWh – sub method),Oil Consumption - TWh
1167,U.S. Pacific Islands,2014,,,,,,,,1.242,,,
1168,U.S. Pacific Islands,2015,,,,,,,,1.242,,,
1169,U.S. Pacific Islands,2016,,,,,,,,1.241,,,
1170,U.S. Pacific Islands,2017,,,,,,,,1.245,,,
1171,U.S. Pacific Islands,2018,,,,,,,,1.245,,,
1172,U.S. Pacific Islands,2019,,,,,,,,1.244,,,
1173,U.S. Territories,1980,,,,,,,,0.0,,,
1174,U.S. Territories,1981,,,,,,,,0.0,,,
1175,U.S. Territories,1982,,,,,,,,0.0,,,
1176,U.S. Territories,1983,,,,,,,,0.0,,,
1177,U.S. Territories,1984,,,,,,,,0.0,,,
1178,U.S. Territories,1985,,,,,,,,0.0,,,
1179,U.S. Territories,1986,,,,,,,,0.0,,,
1180,U.S. Territories,1987,,,,,,,,0.0,,,
1181,U.S. Territories,1988,,,,,,,,0.0,,,
1182,U.S. Territories,1989,,,,,,,,0.0,,,
1183,U.S. Territories,1990,,,,,,,,0.0,,,
1184,U.S. Territories,1991,,,,,,,,0.0,,,
1185,U.S. Territories,1992,,,,,,,,0.0,,,
1186,U.S. Territories,1993,,,,,,,,0.0,,,
1187,U.S. Territories,1994,,,,,,,,0.0,,,
1188,U.S. Territories,1995,,,,,,,,0.0,,,
1189,U.S. Territories,1996,,,,,,,,0.0,,,
1190,U.S. Territories,1997,,,,,,,,0.0,,,
1191,U.S. Territories,1998,,,,,,,,0.0,,,
1192,U.S. Territories,1999,,,,,,,,0.0,,,
1193,U.S. Territories,2000,,,,,,,,0.0,,,
1194,U.S. Territories,2001,,,,,,,,0.0,,,
1195,U.S. Territories,2002,,,,,,,,0.0,,,
1196,U.S. Territories,2003,,,,,,,,0.0,,,
1197,U.S. Territories,2004,,,,,,,,0.0,,,
1198,U.S. Territories,2005,,,,,,,,0.0,,,
1199,U.S. Territories,2006,,,,,,,,0.0,,,
1200,U.S. Territories,2007,,,,,,,,0.0,,,
1201,U.S. Territories,2008,,,,,,,,0.0,,,
1202,U.S. Territories,2009,,,,,,,,0.0,,,
1203,U.S. Territories,2010,,,,,,,,0.0,,,
1204,U.S. Territories,2011,,,,,,,,0.0,,,
1205,U.S. Territories,2012,,,,,,,,0.0,,,
1206,U.S. Territories,2013,,,,,,,,0.0,,,
1207,U.S. Territories,2014,,,,,,,,0.0,,,
1208,U.S. Territories,2015,,,,,,,,0.0,,,
1209,U.S. Territories,2016,,,,,,,,0.0,,,
1210,U.S. Territories,2017,,,,,,,,0.0,,,
1211,U.S. Territories,2018,,,,,,,,0.0,,,
1212,U.S. Territories,2019,,,,,,,,0.0,,,
1213,USSR,1985,,,,,,,,17153.902,,,
1214,USSR,1986,,,,,,,,17525.934,,,
1215,USSR,1987,,,,,,,,18122.45,,,
1216,USSR,1988,,,,,,,,18666.029,,,
1217,USSR,1989,,,,,,,,18637.065,,,
1218,USSR,1990,,,,,,,,18446.141,,,
1219,USSR,1991,,,,,,,,18170.84,,,
1220,Wake Island,1980,,,,,,,,5.491,,,
1221,Wake Island,1981,,,,,,,,5.476,,,
1222,Wake Island,1982,,,,,,,,5.476,,,
1223,Wake Island,1983,,,,,,,,5.476,,,
1224,Wake Island,1984,,,,,,,,5.491,,,
1225,Wake Island,1985,,,,,,,,5.416,,,
1226,Wake Island,1986,,,,,,,,5.416,,,
1227,Wake Island,1987,,,,,,,,5.416,,,
1228,Wake Island,1988,,,,,,,,5.37,,,
1229,Wake Island,1989,,,,,,,,5.355,,,
1230,Wake Island,1990,,,,,,,,5.234,,,
1231,Wake Island,1991,,,,,,,,5.234,,,
1232,Wake Island,1992,,,,,,,,5.309,,,
1233,Wake Island,1993,,,,,,,,5.294,,,
1234,Wake Island,1994,,,,,,,,5.293,,,
1235,Wake Island,1995,,,,,,,,5.354,,,
1236,Wake Island,1996,,,,,,,,5.431,,,
1237,Wake Island,1997,,,,,,,,5.478,,,
1238,Wake Island,1998,,,,,,,,5.478,,,
1239,Wake Island,1999,,,,,,,,5.478,,,
1240,Wake Island,2000,,,,,,,,5.48,,,
1241,Wake Island,2001,,,,,,,,5.48,,,
1242,Wake Island,2002,,,,,,,,5.573,,,
1243,Wake Island,2003,,,,,,,,5.573,,,
1244,Wake Island,2004,,,,,,,,5.573,,,
1245,Wake Island,2005,,,,,,,,5.533,,,
1246,Wake Island,2006,,,,,,,,5.662,,,
1247,Wake Island,2007,,,,,,,,5.662,,,
1248,Wake Island,2008,,,,,,,,5.678,,,
1249,Wake Island,2009,,,,,,,,5.662,,,
1250,Wake Island,2010,,,,,,,,5.615,,,
1251,Wake Island,2011,,,,,,,,5.662,,,
1252,Wake Island,2012,,,,,,,,5.678,,,
1253,Wake Island,2013,,,,,,,,5.662,,,
1254,Wake Island,2014,,,,,,,,5.662,,,
1255,Wake Island,2015,,,,,,,,5.662,,,
1256,Wake Island,2016,,,,,,,,5.663,,,
1257,Wake Island,2017,,,,,,,,5.664,,,
1258,Wake Island,2018,,,,,,,,5.685,,,
1259,Wake Island,2019,,,,,,,,5.696,,,
1260,West Germany,1980,,,,,,,,3350.204,,,
1261,West Germany,1981,,,,,,,,3205.574,,,
1262,West Germany,1982,,,,,,,,3151.036,,,
1263,West Germany,1983,,,,,,,,3137.324,,,
1264,West Germany,1984,,,,,,,,3151.611,,,
1265,West Germany,1985,,,,,,,,3313.427,,,
1266,West Germany,1986,,,,,,,,3402.058,,,
1267,West Germany,1987,,,,,,,,3431.884,,,
1268,West Germany,1988,,,,,,,,3455.052,,,
1269,West Germany,1989,,,,,,,,3371.762,,,
1270,West Germany,1990,,,,,,,,3395.47,,,
1271,Yugoslavia,1980,,,,,,,,599.621,,,
1272,Yugoslavia,1981,,,,,,,,662.673,,,
1273,Yugoslavia,1982,,,,,,,,680.163,,,
1274,Yugoslavia,1983,,,,,,,,699.466,,,
1275,Yugoslavia,1984,,,,,,,,799.312,,,
1276,Yugoslavia,1985,,,,,,,,833.406,,,
1277,Yugoslavia,1986,,,,,,,,829.6,,,
1278,Yugoslavia,1987,,,,,,,,845.907,,,
1279,Yugoslavia,1988,,,,,,,,850.922,,,
1280,Yugoslavia,1989,,,,,,,,856.887,,,
1281,Yugoslavia,1990,,,,,,,,842.394,,,
1282,Yugoslavia,1991,,,,,,,,752.292,,,
