Entity,Code,Year,Fossil Fuels per capita (kWh)
Africa,,1965,2062.718
Africa,,1966,2107.879
Africa,,1967,2067.899
Africa,,1968,2111.486
Africa,,1969,2086.611
Africa,,1970,2190.378
Africa,,1971,2348.298
Africa,,1972,2411.298
Africa,,1973,2548.239
Africa,,1974,2582.5
Africa,,1975,2661.149
Africa,,1976,2830.802
Africa,,1977,2883.901
Africa,,1978,2921.404
Africa,,1979,3121.735
Africa,,1980,3286.709
Africa,,1981,3575.83
Africa,,1982,3730.224
Africa,,1983,3756.581
Africa,,1984,3764.567
Africa,,1985,3779.658
Africa,,1986,3740.829
Africa,,1987,3788.464
Africa,,1988,3919.039
Africa,,1989,3809.419
Africa,,1990,3841.647
Africa,,1991,3712.853
Africa,,1992,3688.888
Africa,,1993,3616.19
Africa,,1994,3642.229
Africa,,1995,3691.802
Africa,,1996,3692.375
Africa,,1997,3667.664
Africa,,1998,3624.134
Africa,,1999,3643.264
Africa,,2000,3627.215
Africa,,2001,3664.939
Africa,,2002,3608.517
Africa,,2003,3709.906
Africa,,2004,3869.456
Africa,,2005,3816.19
Africa,,2006,3785.284
Africa,,2007,3829.722
Africa,,2008,3970.08
Africa,,2009,3940.453
Africa,,2010,3954.885
Africa,,2011,3862.183
Africa,,2012,3912.82
Africa,,2013,3909.539
Africa,,2014,3946.621
Africa,,2015,3923.682
Africa,,2016,3934.512
Africa,,2017,3911.831
Africa,,2018,3902.511
Africa,,2019,3862.014
Africa,,2020,3481.353
Algeria,DZA,1965,1884.32
Algeria,DZA,1966,2230.772
Algeria,DZA,1967,2036.536
Algeria,DZA,1968,2099.027
Algeria,DZA,1969,2309.229
Algeria,DZA,1970,2422.668
Algeria,DZA,1971,2605.999
Algeria,DZA,1972,2825.082
Algeria,DZA,1973,3248.098
Algeria,DZA,1974,3556.833
Algeria,DZA,1975,4178.774
Algeria,DZA,1976,4737.965
Algeria,DZA,1977,5085.467
Algeria,DZA,1978,6221.448
Algeria,DZA,1979,7919.425
Algeria,DZA,1980,9176.271
Algeria,DZA,1981,10800.086
Algeria,DZA,1982,12061.659
Algeria,DZA,1983,12807.96
Algeria,DZA,1984,11894.177
Algeria,DZA,1985,11608.073
Algeria,DZA,1986,11979.348
Algeria,DZA,1987,11932.757
Algeria,DZA,1988,12472.898
Algeria,DZA,1989,11805.862
Algeria,DZA,1990,12212.289
Algeria,DZA,1991,11788.766
Algeria,DZA,1992,11826.062
Algeria,DZA,1993,10745.281
Algeria,DZA,1994,10683.804
Algeria,DZA,1995,10869.208
Algeria,DZA,1996,10576.143
Algeria,DZA,1997,10007.007
Algeria,DZA,1998,10191.635
Algeria,DZA,1999,10150.215
Algeria,DZA,2000,9657.364
Algeria,DZA,2001,9875.852
Algeria,DZA,2002,10101.501
Algeria,DZA,2003,10418.801
Algeria,DZA,2004,10677.021
Algeria,DZA,2005,11001.052
Algeria,DZA,2006,11254.157
Algeria,DZA,2007,11677.973
Algeria,DZA,2008,12172.608
Algeria,DZA,2009,12676.348
Algeria,DZA,2010,12187.908
Algeria,DZA,2011,12639.873
Algeria,DZA,2012,13549.479
Algeria,DZA,2013,14069.941
Algeria,DZA,2014,15027.498
Algeria,DZA,2015,15528.606
Algeria,DZA,2016,15192.983
Algeria,DZA,2017,15034.227
Algeria,DZA,2018,15848.116
Algeria,DZA,2019,16101.513
Algeria,DZA,2020,14523.566
Argentina,ARG,1965,14663.123
Argentina,ARG,1966,14915.759
Argentina,ARG,1967,15124.156
Argentina,ARG,1968,15382.68
Argentina,ARG,1969,15686.395
Argentina,ARG,1970,14600.711
Argentina,ARG,1971,15250.412
Argentina,ARG,1972,15200.837
Argentina,ARG,1973,15462.806
Argentina,ARG,1974,15487.517
Argentina,ARG,1975,14703.045
Argentina,ARG,1976,15242.996
Argentina,ARG,1977,15735.497
Argentina,ARG,1978,15178.977
Argentina,ARG,1979,15843.673
Argentina,ARG,1980,15064.674
Argentina,ARG,1981,14337.835
Argentina,ARG,1982,14197.826
Argentina,ARG,1983,14407.246
Argentina,ARG,1984,13961.581
Argentina,ARG,1985,13364.232
Argentina,ARG,1986,14009.305
Argentina,ARG,1987,14376.827
Argentina,ARG,1988,15117.209
Argentina,ARG,1989,14550.856
Argentina,ARG,1990,13475.311
Argentina,ARG,1991,13663.337
Argentina,ARG,1992,14378.998
Argentina,ARG,1993,14284.222
Argentina,ARG,1994,14661.038
Argentina,ARG,1995,15200.989
Argentina,ARG,1996,16136.361
Argentina,ARG,1997,15676.002
Argentina,ARG,1998,16310.691
Argentina,ARG,1999,16769.765
Argentina,ARG,2000,16147.691
Argentina,ARG,2001,14856.955
Argentina,ARG,2002,14112.342
Argentina,ARG,2003,15209.748
Argentina,ARG,2004,16426.752
Argentina,ARG,2005,17242.476
Argentina,ARG,2006,17759.82
Argentina,ARG,2007,19030.912
Argentina,ARG,2008,19123.067
Argentina,ARG,2009,18057.918
Argentina,ARG,2010,18645.087
Argentina,ARG,2011,19191.999
Argentina,ARG,2012,19915.33
Argentina,ARG,2013,20357.372
Argentina,ARG,2014,20108.066
Argentina,ARG,2015,20188.99
Argentina,ARG,2016,19986.542
Argentina,ARG,2017,19719.613
Argentina,ARG,2018,19250.244
Argentina,ARG,2019,17698.047
Argentina,ARG,2020,16275.941
Australia,AUS,1965,35540.557
Australia,AUS,1966,36527.335
Australia,AUS,1967,37789.15
Australia,AUS,1968,39071.378
Australia,AUS,1969,39608.238
Australia,AUS,1970,42147.503
Australia,AUS,1971,43269.816
Australia,AUS,1972,44626.349
Australia,AUS,1973,47048.708
Australia,AUS,1974,49208.298
Australia,AUS,1975,49248.705
Australia,AUS,1976,50638.993
Australia,AUS,1977,52832.923
Australia,AUS,1978,53794.099
Australia,AUS,1979,55355.039
Australia,AUS,1980,55057.307
Australia,AUS,1981,55186.368
Australia,AUS,1982,54109.101
Australia,AUS,1983,51578.338
Australia,AUS,1984,52661.053
Australia,AUS,1985,53301.231
Australia,AUS,1986,53523.407
Australia,AUS,1987,54342.067
Australia,AUS,1988,55842.251
Australia,AUS,1989,57876.728
Australia,AUS,1990,58191.755
Australia,AUS,1991,56820.828
Australia,AUS,1992,57054.67
Australia,AUS,1993,57571.037
Australia,AUS,1994,59298.195
Australia,AUS,1995,61432.541
Australia,AUS,1996,62553.419
Australia,AUS,1997,63458.372
Australia,AUS,1998,64346.368
Australia,AUS,1999,66279.136
Australia,AUS,2000,65983.273
Australia,AUS,2001,65871.986
Australia,AUS,2002,66434.423
Australia,AUS,2003,66558.158
Australia,AUS,2004,67791.064
Australia,AUS,2005,66811.694
Australia,AUS,2006,68596.136
Australia,AUS,2007,68899.475
Australia,AUS,2008,68676.104
Australia,AUS,2009,66026.496
Australia,AUS,2010,64107.837
Australia,AUS,2011,63957.934
Australia,AUS,2012,62176.486
Australia,AUS,2013,61476.878
Australia,AUS,2014,61537.048
Australia,AUS,2015,61943.448
Australia,AUS,2016,60794.114
Australia,AUS,2017,59965.996
Australia,AUS,2018,58549.523
Australia,AUS,2019,59274.607
Australia,AUS,2020,54367.279
Austria,AUT,1965,19430.273
Austria,AUT,1966,20004.465
Austria,AUT,1967,20011.823
Austria,AUT,1968,21569.609
Austria,AUT,1969,23062.421
Austria,AUT,1970,25437.721
Austria,AUT,1971,26932.227
Austria,AUT,1972,27793.609
Austria,AUT,1973,29539.494
Austria,AUT,1974,28297.193
Austria,AUT,1975,27587.099
Austria,AUT,1976,30112.42
Austria,AUT,1977,28534.701
Austria,AUT,1978,30210.741
Austria,AUT,1979,31391.324
Austria,AUT,1980,30854.671
Austria,AUT,1981,28970.322
Austria,AUT,1982,27618.639
Austria,AUT,1983,27619.372
Austria,AUT,1984,28666.548
Austria,AUT,1985,29126.248
Austria,AUT,1986,28974.531
Austria,AUT,1987,29647.25
Austria,AUT,1988,28907.329
Austria,AUT,1989,29104.065
Austria,AUT,1990,30848.881
Austria,AUT,1991,32748.128
Austria,AUT,1992,30467.787
Austria,AUT,1993,30300.57
Austria,AUT,1994,30254.892
Austria,AUT,1995,31458.607
Austria,AUT,1996,32565.768
Austria,AUT,1997,32718.726
Austria,AUT,1998,32982.52
Austria,AUT,1999,32809
Austria,AUT,2000,32522.585
Austria,AUT,2001,34632.917
Austria,AUT,2002,34776.381
Austria,AUT,2003,37563.543
Austria,AUT,2004,36802.269
Austria,AUT,2005,37115.87
Austria,AUT,2006,36261.6
Austria,AUT,2007,34187.625
Austria,AUT,2008,34551.528
Austria,AUT,2009,31908.6
Austria,AUT,2010,34162.749
Austria,AUT,2011,32236.64
Austria,AUT,2012,31207.329
Austria,AUT,2013,31117.789
Austria,AUT,2014,29037.31
Austria,AUT,2015,29621.747
Austria,AUT,2016,30052.156
Austria,AUT,2017,31021.793
Austria,AUT,2018,30019.824
Austria,AUT,2019,30759.648
Austria,AUT,2020,27145.484
Azerbaijan,AZE,1985,34629.453
Azerbaijan,AZE,1986,36912.82
Azerbaijan,AZE,1987,35165.036
Azerbaijan,AZE,1988,34651.476
Azerbaijan,AZE,1989,34761.871
Azerbaijan,AZE,1990,35262.839
Azerbaijan,AZE,1991,33285.298
Azerbaijan,AZE,1992,27977.035
Azerbaijan,AZE,1993,23565.809
Azerbaijan,AZE,1994,21516.422
Azerbaijan,AZE,1995,20053.044
Azerbaijan,AZE,1996,16180.064
Azerbaijan,AZE,1997,15267.394
Azerbaijan,AZE,1998,15118.33
Azerbaijan,AZE,1999,15092.316
Azerbaijan,AZE,2000,15636.333
Azerbaijan,AZE,2001,15000.022
Azerbaijan,AZE,2002,14426.803
Azerbaijan,AZE,2003,15360.264
Azerbaijan,AZE,2004,17258.007
Azerbaijan,AZE,2005,18512.175
Azerbaijan,AZE,2006,18164.934
Azerbaijan,AZE,2007,16232.984
Azerbaijan,AZE,2008,16260.11
Azerbaijan,AZE,2009,14104.573
Azerbaijan,AZE,2010,13412.707
Azerbaijan,AZE,2011,15070.646
Azerbaijan,AZE,2012,15593.384
Azerbaijan,AZE,2013,15915.03
Azerbaijan,AZE,2014,16081.045
Azerbaijan,AZE,2015,17313.507
Azerbaijan,AZE,2016,16850.373
Azerbaijan,AZE,2017,16393.849
Azerbaijan,AZE,2018,16688.399
Azerbaijan,AZE,2019,17475.737
Azerbaijan,AZE,2020,16718.936
Bangladesh,BGD,1971,124.143
Bangladesh,BGD,1972,231.174
Bangladesh,BGD,1973,276.52
Bangladesh,BGD,1974,285.158
Bangladesh,BGD,1975,311.236
Bangladesh,BGD,1976,349.396
Bangladesh,BGD,1977,352.507
Bangladesh,BGD,1978,368.597
Bangladesh,BGD,1979,396.376
Bangladesh,BGD,1980,437.649
Bangladesh,BGD,1981,427.94
Bangladesh,BGD,1982,465.791
Bangladesh,BGD,1983,443.831
Bangladesh,BGD,1984,461.341
Bangladesh,BGD,1985,507.788
Bangladesh,BGD,1986,549.493
Bangladesh,BGD,1987,590.103
Bangladesh,BGD,1988,637.364
Bangladesh,BGD,1989,664.318
Bangladesh,BGD,1990,690.522
Bangladesh,BGD,1991,651.3
Bangladesh,BGD,1992,697.854
Bangladesh,BGD,1993,757.929
Bangladesh,BGD,1994,782.219
Bangladesh,BGD,1995,920.455
Bangladesh,BGD,1996,935.125
Bangladesh,BGD,1997,963.418
Bangladesh,BGD,1998,1002.597
Bangladesh,BGD,1999,994.669
Bangladesh,BGD,2000,1048.946
Bangladesh,BGD,2001,1173.568
Bangladesh,BGD,2002,1195.104
Bangladesh,BGD,2003,1245.953
Bangladesh,BGD,2004,1268.745
Bangladesh,BGD,2005,1349.329
Bangladesh,BGD,2006,1443.649
Bangladesh,BGD,2007,1459.934
Bangladesh,BGD,2008,1524.094
Bangladesh,BGD,2009,1668.078
Bangladesh,BGD,2010,1683.032
Bangladesh,BGD,2011,1806.619
Bangladesh,BGD,2012,1914.223
Bangladesh,BGD,2013,1950.464
Bangladesh,BGD,2014,2009.926
Bangladesh,BGD,2015,2307.482
Bangladesh,BGD,2016,2321.126
Bangladesh,BGD,2017,2382.053
Bangladesh,BGD,2018,2504.273
Bangladesh,BGD,2019,2775.07
Bangladesh,BGD,2020,2667.776
Belarus,BLR,1985,41204.381
Belarus,BLR,1986,46740.72
Belarus,BLR,1987,47131.304
Belarus,BLR,1988,47548.485
Belarus,BLR,1989,45792.363
Belarus,BLR,1990,43789.545
Belarus,BLR,1991,43275.719
Belarus,BLR,1992,40969.767
Belarus,BLR,1993,32872.782
Belarus,BLR,1994,27465.42
Belarus,BLR,1995,24994.97
Belarus,BLR,1996,25713.287
Belarus,BLR,1997,26061.32
Belarus,BLR,1998,25601.667
Belarus,BLR,1999,25036.972
Belarus,BLR,2000,25864.403
Belarus,BLR,2001,25366.802
Belarus,BLR,2002,26297.867
Belarus,BLR,2003,26361.083
Belarus,BLR,2004,29884.268
Belarus,BLR,2005,29946.594
Belarus,BLR,2006,31960.939
Belarus,BLR,2007,31326.526
Belarus,BLR,2008,31773.756
Belarus,BLR,2009,30158.399
Belarus,BLR,2010,32044.948
Belarus,BLR,2011,31886.667
Belarus,BLR,2012,34443.604
Belarus,BLR,2013,30337.306
Belarus,BLR,2014,31328.869
Belarus,BLR,2015,28430.938
Belarus,BLR,2016,28241.3
Belarus,BLR,2017,28689.548
Belarus,BLR,2018,31245.557
Belarus,BLR,2019,30740.111
Belarus,BLR,2020,28639.94
Belgium,BEL,1965,43640.355
Belgium,BEL,1966,41834.567
Belgium,BEL,1967,43727.853
Belgium,BEL,1968,48561.847
Belgium,BEL,1969,53130.34
Belgium,BEL,1970,55927.358
Belgium,BEL,1971,54736.716
Belgium,BEL,1972,57998.438
Belgium,BEL,1973,58558.735
Belgium,BEL,1974,56356.556
Belgium,BEL,1975,50960.412
Belgium,BEL,1976,53150.622
Belgium,BEL,1977,52489.664
Belgium,BEL,1978,54664.002
Belgium,BEL,1979,56549.353
Belgium,BEL,1980,53573.732
Belgium,BEL,1981,50579.39
Belgium,BEL,1982,47453.045
Belgium,BEL,1983,43393.621
Belgium,BEL,1984,44581.564
Belgium,BEL,1985,44891.491
Belgium,BEL,1986,45177.748
Belgium,BEL,1987,46051.647
Belgium,BEL,1988,46816.091
Belgium,BEL,1989,47703.042
Belgium,BEL,1990,49809.527
Belgium,BEL,1991,51756.441
Belgium,BEL,1992,51231.433
Belgium,BEL,1993,50466.84
Belgium,BEL,1994,53841.113
Belgium,BEL,1995,54261.214
Belgium,BEL,1996,57716.238
Belgium,BEL,1997,57213.454
Belgium,BEL,1998,58810.859
Belgium,BEL,1999,57378.415
Belgium,BEL,2000,58692.797
Belgium,BEL,2001,58424.82
Belgium,BEL,2002,57627.832
Belgium,BEL,2003,60094.948
Belgium,BEL,2004,60033.333
Belgium,BEL,2005,58670.163
Belgium,BEL,2006,58544.183
Belgium,BEL,2007,58125.94
Belgium,BEL,2008,59299.236
Belgium,BEL,2009,53465.538
Belgium,BEL,2010,56823.593
Belgium,BEL,2011,51363.021
Belgium,BEL,2012,49774.858
Belgium,BEL,2013,50398.923
Belgium,BEL,2014,47545.781
Belgium,BEL,2015,49506.579
Belgium,BEL,2016,49823.633
Belgium,BEL,2017,50205.267
Belgium,BEL,2018,52212.978
Belgium,BEL,2019,50212.968
Belgium,BEL,2020,39554.042
Brazil,BRA,1965,2379.919
Brazil,BRA,1966,2523.587
Brazil,BRA,1967,2536.101
Brazil,BRA,1968,2911.37
Brazil,BRA,1969,3117.552
Brazil,BRA,1970,3441.942
Brazil,BRA,1971,3676.593
Brazil,BRA,1972,4103.449
Brazil,BRA,1973,4858.793
Brazil,BRA,1974,5128.777
Brazil,BRA,1975,5218.128
Brazil,BRA,1976,5509.631
Brazil,BRA,1977,5599.61
Brazil,BRA,1978,5987.852
Brazil,BRA,1979,6165.389
Brazil,BRA,1980,5894.77
Brazil,BRA,1981,5502.053
Brazil,BRA,1982,5501.264
Brazil,BRA,1983,5240.37
Brazil,BRA,1984,5341.352
Brazil,BRA,1985,5462.987
Brazil,BRA,1986,5842.925
Brazil,BRA,1987,5927.094
Brazil,BRA,1988,5917.386
Brazil,BRA,1989,5843.239
Brazil,BRA,1990,5567.98
Brazil,BRA,1991,5637.896
Brazil,BRA,1992,5898.028
Brazil,BRA,1993,6057.616
Brazil,BRA,1994,6335.563
Brazil,BRA,1995,6528.495
Brazil,BRA,1996,6820.714
Brazil,BRA,1997,7162.564
Brazil,BRA,1998,7302.207
Brazil,BRA,1999,7367.777
Brazil,BRA,2000,7334.634
Brazil,BRA,2001,7462.848
Brazil,BRA,2002,7345.318
Brazil,BRA,2003,7210.949
Brazil,BRA,2004,7512.841
Brazil,BRA,2005,7556.782
Brazil,BRA,2006,7627.138
Brazil,BRA,2007,7852.362
Brazil,BRA,2008,8245.663
Brazil,BRA,2009,7695.342
Brazil,BRA,2010,8711.063
Brazil,BRA,2011,9088.162
Brazil,BRA,2012,9465.285
Brazil,BRA,2013,10136.381
Brazil,BRA,2014,10453.585
Brazil,BRA,2015,10019.383
Brazil,BRA,2016,9204.365
Brazil,BRA,2017,9305.942
Brazil,BRA,2018,8885.581
Brazil,BRA,2019,8877.2
Brazil,BRA,2020,8287.902
Bulgaria,BGR,1965,13865.679
Bulgaria,BGR,1966,14801.464
Bulgaria,BGR,1967,17182.455
Bulgaria,BGR,1968,19414.122
Bulgaria,BGR,1969,21364.735
Bulgaria,BGR,1970,23860.618
Bulgaria,BGR,1971,24720.135
Bulgaria,BGR,1972,25337.689
Bulgaria,BGR,1973,26049.208
Bulgaria,BGR,1974,26582.638
Bulgaria,BGR,1975,28702.38
Bulgaria,BGR,1976,29422.754
Bulgaria,BGR,1977,30561.089
Bulgaria,BGR,1978,31858.837
Bulgaria,BGR,1979,32861.259
Bulgaria,BGR,1980,34635.32
Bulgaria,BGR,1981,33066.557
Bulgaria,BGR,1982,33548.88
Bulgaria,BGR,1983,33123.708
Bulgaria,BGR,1984,32743.498
Bulgaria,BGR,1985,32645.479
Bulgaria,BGR,1986,33714.799
Bulgaria,BGR,1987,33871.309
Bulgaria,BGR,1988,33704.688
Bulgaria,BGR,1989,33941.938
Bulgaria,BGR,1990,31360.37
Bulgaria,BGR,1991,24825.918
Bulgaria,BGR,1992,23899.204
Bulgaria,BGR,1993,25278.273
Bulgaria,BGR,1994,24138.577
Bulgaria,BGR,1995,25758.654
Bulgaria,BGR,1996,25402.556
Bulgaria,BGR,1997,24108.165
Bulgaria,BGR,1998,23224.117
Bulgaria,BGR,1999,20080.263
Bulgaria,BGR,2000,19751.509
Bulgaria,BGR,2001,20741.383
Bulgaria,BGR,2002,19879.967
Bulgaria,BGR,2003,21875.075
Bulgaria,BGR,2004,21270.958
Bulgaria,BGR,2005,22741.439
Bulgaria,BGR,2006,23290.701
Bulgaria,BGR,2007,24718.848
Bulgaria,BGR,2008,24005.517
Bulgaria,BGR,2009,20237.306
Bulgaria,BGR,2010,20774.077
Bulgaria,BGR,2011,23047.82
Bulgaria,BGR,2012,21256.942
Bulgaria,BGR,2013,19214.555
Bulgaria,BGR,2014,20444.301
Bulgaria,BGR,2015,22075.065
Bulgaria,BGR,2016,21062.837
Bulgaria,BGR,2017,22355.539
Bulgaria,BGR,2018,21149.568
Bulgaria,BGR,2019,20756.213
Bulgaria,BGR,2020,18623.199
Canada,CAN,1965,52959.567
Canada,CAN,1966,54613.283
Canada,CAN,1967,56573.608
Canada,CAN,1968,59987.643
Canada,CAN,1969,61754.909
Canada,CAN,1970,65406.158
Canada,CAN,1971,66041.194
Canada,CAN,1972,68715.742
Canada,CAN,1973,72881.944
Canada,CAN,1974,72925.699
Canada,CAN,1975,71752.915
Canada,CAN,1976,73492.89
Canada,CAN,1977,76431.607
Canada,CAN,1978,75158.806
Canada,CAN,1979,75905.703
Canada,CAN,1980,76053.39
Canada,CAN,1981,72539.609
Canada,CAN,1982,69701.588
Canada,CAN,1983,66317.306
Canada,CAN,1984,69345.742
Canada,CAN,1985,69230.117
Canada,CAN,1986,67427.403
Canada,CAN,1987,68701.688
Canada,CAN,1988,72546.614
Canada,CAN,1989,74775.928
Canada,CAN,1990,69568.814
Canada,CAN,1991,66699.903
Canada,CAN,1992,68318.915
Canada,CAN,1993,68200.047
Canada,CAN,1994,69622.535
Canada,CAN,1995,71848.527
Canada,CAN,1996,72642.224
Canada,CAN,1997,74014.891
Canada,CAN,1998,74319.046
Canada,CAN,1999,75675.504
Canada,CAN,2000,77041.646
Canada,CAN,2001,76101.185
Canada,CAN,2002,77906.551
Canada,CAN,2003,79248.96
Canada,CAN,2004,78860.165
Canada,CAN,2005,77032.704
Canada,CAN,2006,75908.844
Canada,CAN,2007,78276.117
Canada,CAN,2008,75390.384
Canada,CAN,2009,71098.472
Canada,CAN,2010,72505.375
Canada,CAN,2011,73574.182
Canada,CAN,2012,72539.747
Canada,CAN,2013,73101.358
Canada,CAN,2014,73271.408
Canada,CAN,2015,72669.547
Canada,CAN,2016,70349.132
Canada,CAN,2017,70530.446
Canada,CAN,2018,71763.198
Canada,CAN,2019,71709.519
Canada,CAN,2020,64845.812
Chile,CHL,1965,6822.674
Chile,CHL,1966,7206.046
Chile,CHL,1967,7219.1
Chile,CHL,1968,7281.673
Chile,CHL,1969,7661.301
Chile,CHL,1970,7938.736
Chile,CHL,1971,8382.863
Chile,CHL,1972,8310.171
Chile,CHL,1973,7843.472
Chile,CHL,1974,7417.242
Chile,CHL,1975,6401.775
Chile,CHL,1976,6653.199
Chile,CHL,1977,6762.159
Chile,CHL,1978,7082.364
Chile,CHL,1979,7222.32
Chile,CHL,1980,7304.404
Chile,CHL,1981,7371.451
Chile,CHL,1982,6299.473
Chile,CHL,1983,6260.325
Chile,CHL,1984,6480.75
Chile,CHL,1985,6261.162
Chile,CHL,1986,6366.729
Chile,CHL,1987,6490.198
Chile,CHL,1988,7505.796
Chile,CHL,1989,8859.985
Chile,CHL,1990,9504.373
Chile,CHL,1991,9842.332
Chile,CHL,1992,10140.778
Chile,CHL,1993,10665.552
Chile,CHL,1994,11262.908
Chile,CHL,1995,11945.618
Chile,CHL,1996,13052.556
Chile,CHL,1997,14843.556
Chile,CHL,1998,15399.095
Chile,CHL,1999,16378.22
Chile,CHL,2000,16286.517
Chile,CHL,2001,15742.399
Chile,CHL,2002,16008.178
Chile,CHL,2003,15868.323
Chile,CHL,2004,16960.143
Chile,CHL,2005,16889.994
Chile,CHL,2006,17806.721
Chile,CHL,2007,18874.444
Chile,CHL,2008,18048.049
Chile,CHL,2009,17307.65
Chile,CHL,2010,17731.835
Chile,CHL,2011,19496.734
Chile,CHL,2012,19639.529
Chile,CHL,2013,19586.413
Chile,CHL,2014,18585.27
Chile,CHL,2015,18516.128
Chile,CHL,2016,19593.191
Chile,CHL,2017,18846.032
Chile,CHL,2018,18908.747
Chile,CHL,2019,19178.412
Chile,CHL,2020,17639.347
China,CHN,1965,2030.953
China,CHN,1966,2158.926
China,CHN,1967,1893.245
China,CHN,1968,1848.127
China,CHN,1969,2204.021
China,CHN,1970,2767.785
China,CHN,1971,3197.785
China,CHN,1972,3359.92
China,CHN,1973,3460.427
China,CHN,1974,3482.286
China,CHN,1975,3834.303
China,CHN,1976,3971.79
China,CHN,1977,4268.478
China,CHN,1978,4632.989
China,CHN,1979,4693.336
China,CHN,1980,4694.147
China,CHN,1981,4545.272
China,CHN,1982,4665.6
China,CHN,1983,4877.041
China,CHN,1984,5170.563
China,CHN,1985,5505.675
China,CHN,1986,5673.612
China,CHN,1987,6007.815
China,CHN,1988,6326.272
China,CHN,1989,6510.73
China,CHN,1990,6474.961
China,CHN,1991,6730.857
China,CHN,1992,7007.913
China,CHN,1993,7441.644
China,CHN,1994,7782.61
China,CHN,1995,7910.115
China,CHN,1996,8281.664
China,CHN,1997,8243.434
China,CHN,1998,8185.069
China,CHN,1999,8428.183
China,CHN,2000,8616.096
China,CHN,2001,8954.525
China,CHN,2002,9713.994
China,CHN,2003,11325.403
China,CHN,2004,13132.346
China,CHN,2005,14849.714
China,CHN,2006,16191.775
China,CHN,2007,17470.922
China,CHN,2008,17734.146
China,CHN,2009,18473.22
China,CHN,2010,19509.333
China,CHN,2011,21039.472
China,CHN,2012,21427.624
China,CHN,2013,21986.072
China,CHN,2014,22163.367
China,CHN,2015,22150.234
China,CHN,2016,22161.722
China,CHN,2017,22572.826
China,CHN,2018,23036.24
China,CHN,2019,23408.474
China,CHN,2020,23674.443
Colombia,COL,1965,4187.83
Colombia,COL,1966,4421.048
Colombia,COL,1967,4546.526
Colombia,COL,1968,4622.775
Colombia,COL,1969,4517.964
Colombia,COL,1970,4790.066
Colombia,COL,1971,4535.948
Colombia,COL,1972,4991.473
Colombia,COL,1973,4797.255
Colombia,COL,1974,5244.823
Colombia,COL,1975,5126.198
Colombia,COL,1976,5211.883
Colombia,COL,1977,5214.722
Colombia,COL,1978,5358.476
Colombia,COL,1979,5521.322
Colombia,COL,1980,5393.04
Colombia,COL,1981,5456.538
Colombia,COL,1982,5550.326
Colombia,COL,1983,5772.848
Colombia,COL,1984,5671.245
Colombia,COL,1985,5716.041
Colombia,COL,1986,5575.288
Colombia,COL,1987,5938.031
Colombia,COL,1988,5715.062
Colombia,COL,1989,5812.939
Colombia,COL,1990,5123.139
Colombia,COL,1991,5287.473
Colombia,COL,1992,5961.261
Colombia,COL,1993,6173.642
Colombia,COL,1994,6335.551
Colombia,COL,1995,6358.057
Colombia,COL,1996,6219.858
Colombia,COL,1997,6667.653
Colombia,COL,1998,6637.821
Colombia,COL,1999,5669.889
Colombia,COL,2000,5575.739
Colombia,COL,2001,5324.095
Colombia,COL,2002,5073.45
Colombia,COL,2003,5122.363
Colombia,COL,2004,5057.742
Colombia,COL,2005,4963.509
Colombia,COL,2006,5553.094
Colombia,COL,2007,5415.765
Colombia,COL,2008,5896.281
Colombia,COL,2009,5937.027
Colombia,COL,2010,6290.889
Colombia,COL,2011,6035.041
Colombia,COL,2012,6663.41
Colombia,COL,2013,6870.311
Colombia,COL,2014,7245.802
Colombia,COL,2015,7276.68
Colombia,COL,2016,7576.179
Colombia,COL,2017,7112.185
Colombia,COL,2018,7215.796
Colombia,COL,2019,7548.137
Colombia,COL,2020,7217.442
Croatia,HRV,1990,18675.66
Croatia,HRV,1991,14163.735
Croatia,HRV,1992,14292.425
Croatia,HRV,1993,15006.1
Croatia,HRV,1994,14765.179
Croatia,HRV,1995,15382.422
Croatia,HRV,1996,15511.295
Croatia,HRV,1997,16778.535
Croatia,HRV,1998,18009.606
Croatia,HRV,1999,18045.623
Croatia,HRV,2000,17494.178
Croatia,HRV,2001,18244.145
Croatia,HRV,2002,19232.648
Croatia,HRV,2003,20618.195
Croatia,HRV,2004,20197.967
Croatia,HRV,2005,20343.711
Croatia,HRV,2006,20369.96
Croatia,HRV,2007,21780.047
Croatia,HRV,2008,20999.187
Croatia,HRV,2009,19693.096
Croatia,HRV,2010,19047.786
Croatia,HRV,2011,18501.539
Croatia,HRV,2012,16945.45
Croatia,HRV,2013,16454.12
Croatia,HRV,2014,16136.558
Croatia,HRV,2015,16627.938
Croatia,HRV,2016,17133.372
Croatia,HRV,2017,18064.521
Croatia,HRV,2018,17226.922
Croatia,HRV,2019,17578.625
Croatia,HRV,2020,16797.307
Cyprus,CYP,1965,8055.903
Cyprus,CYP,1966,9120.995
Cyprus,CYP,1967,9787.332
Cyprus,CYP,1968,10739.032
Cyprus,CYP,1969,12521.922
Cyprus,CYP,1970,13045.308
Cyprus,CYP,1971,15379.509
Cyprus,CYP,1972,17097.131
Cyprus,CYP,1973,18137.441
Cyprus,CYP,1974,15900.269
Cyprus,CYP,1975,13128.43
Cyprus,CYP,1976,13190.494
Cyprus,CYP,1977,14720.785
Cyprus,CYP,1978,14919.344
Cyprus,CYP,1979,14989.252
Cyprus,CYP,1980,14996.43
Cyprus,CYP,1981,14301.553
Cyprus,CYP,1982,17078.977
